school_name,qs_wur_2026_rank,qs_wur_2026_numeric,qs_rank_in_dataset,qs_other_qs_note,qs_source_url,program_name,year,employment_6m,employment_2yr,admission_overall_average,admit_share_80_plus,admit_share_85_plus,international_share,male_female_ratio,domestic_total_cost,international_total_cost,faculty_total_fte_est,total_funding,has_employment_target,has_any_admission_feature,has_any_school_level_feature
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Other Health Professions,2020,85.71,94.34,88.3,96.1,77,0.200464487,0.2235294117647059,24865.11,57393.11,1394,86397302.45,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Other Health Professions,2021,93.02,96,90.7,99.6,92.4,0.1898997596576587,0.2414163090128755,25074.37,61466.37,1383,88896170.7,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Pharmacy,2014,91.3,100,89.05,0,0,0.124500069,0.4564315352697095,24521.395,49474.395,1383,57827848.5,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Pharmacy,2015,95.56,100,89.05,0,0,0.1401414677276746,0.3947818396226414,24521.395,49474.395,1383,62357056,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Pharmacy,2016,95.35,95.56,89.05,0,0,0.1548019247248039,0.5113960113960114,23216.64,41626.64,1383,60207490.61,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Pharmacy,2017,97.96,100,89.05,0,0,0.1732684363892535,0.4324324324324324,24156.42,44484.42,1383,73281828,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Pharmacy,2018,96.67,100,89.05,0,0,0.1869158878504672,0.3916349809885932,24577.1,46997.1,1342,70442190,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Pharmacy,2019,98.25,100,89.05,0,0,0.1954251768380439,0.4291338582677165,24465.69,51951.69,1383,83251805,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Pharmacy,2020,96.92,100,89.05,0,0,0.200464487,0.3730769230769231,24865.11,57393.11,1394,86397302.45,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Pharmacy,2021,100,100,89.05,0,0,0.1898997596576587,0.3821138211382114,25074.37,61466.37,1383,88896170.7,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Physical Science,2014,66.67,81.82,86.75,98.75,64.85,0.124500069,2.041198501872659,24521.395,49474.395,1383,57827848.5,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Physical Science,2015,100,93.1,86.8,98.8,64.3,0.1401414677276746,2.1153846153846154,24521.395,49474.395,1383,62357056,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Physical Science,2016,89.29,89.29,86.9,98.70000000000002,67.7,0.1548019247248039,2.0798722044728435,23216.64,41626.64,1383,60207490.61,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Physical Science,2017,86.21,92.86,87.75,99.1,71.85000000000001,0.1732684363892535,1.911764705882353,24156.42,44484.42,1383,73281828,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Physical Science,2018,84.38,91.18,88.15,99.85,71.45,0.1869158878504672,2.284313725490196,24577.1,46997.1,1342,70442190,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Physical Science,2019,75,100,88.25,98.65,74.89999999999999,0.1954251768380439,2.472428248951951,24465.69,51951.69,1383,83251805,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Physical Science,2020,84.62,95.45,89.1,96.65,80.05,0.200464487,1.6284123170998033,24865.11,57393.11,1394,86397302.45,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Physical Science,2021,91.18,94.87,90.6,98.8,87.95000000000002,0.1898997596576587,2.037808263922914,25074.37,61466.37,1383,88896170.7,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Social Science,2014,85.24,94.49,86.8,0,0,0.124500069,0.50096637,24521.395,49474.395,1383,57827848.5,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Social Science,2015,88.41,93.41,86.8,0,0,0.1401414677276746,0.4364111276433974,24521.395,49474.395,1383,62357056,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Social Science,2016,86.43,95.26,86.8,0,0,0.1548019247248039,0.4770387868004213,23216.64,41626.64,1383,60207490.61,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Social Science,2017,95.08,98.41,85.8,94.2,55.1,0.1732684363892535,0.4545671091913866,24156.42,44484.42,1383,73281828,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Social Science,2018,89.3,92.08,86.8,95.1,66.89999999999999,0.1869158878504672,0.4817112451041022,24577.1,46997.1,1342,70442190,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Social Science,2019,90.52,90.87,85.6,93.1,53.4,0.1954251768380439,0.4766433397152351,24465.69,51951.69,1383,83251805,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Social Science,2020,82.17,95.78,86.9,95.3,65.39999999999999,0.200464487,0.5002163721601154,24865.11,57393.11,1394,86397302.45,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Social Science,2021,91.4,94.32,88.4,95.5,77.6,0.1898997596576587,0.551954831,25074.37,61466.37,1383,88896170.7,TRUE,TRUE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Theology,2014,66.67,66.67,89.05,0,0,0.124500069,3.210906298003072,24577.1,46997.1,1342,57827848.5,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Theology,2015,100,100,89.05,0,0,0.1401414677276746,3.210906298003072,24577.1,46997.1,1342,62357056,TRUE,FALSE,TRUE
University of Waterloo,119,119,2,,https://www.topuniversities.com/universities/university-waterloo,Theology,2018,100,66.67,89.05,0,0,0.1869158878504672,3.210906298003072,24577.1,46997.1,1342,70442190,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Agriculture & Biological Science,2014,84.09,89.36,85.7,0,0,0.08297593,0.9248915187376726,21730.300000000003,39705.39,1394,11019162,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Agriculture & Biological Science,2015,82.98,93.62,85.7,0,0,0.084063374,0.7021111111111111,21730.300000000003,39705.39,1394,10860907,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Agriculture & Biological Science,2016,91.84,93.18,85.7,0,0,0.076319065,0.687467192,21279.88,36652.98,1394,9637065.22,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Agriculture & Biological Science,2017,95.83,100,84.7,79.9,48.9,0.073411179,0.7204780788719982,21390.06,37609.86,1394,8883537.9,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Agriculture & Biological Science,2018,86.96,94.12,85,81,50.9,0.067401726,0.7154927673381102,21824.02,38887,1394,9754202,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Agriculture & Biological Science,2019,81.13,90.91,85.7,85.2,56.900000000000006,0.069504615,0.4638494141111942,21636.58,40523.78,1394,10684171.67,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Agriculture & Biological Science,2020,88.1,91.67,87.3,89.10000000000001,68.30000000000001,0.064961732,0.4444954128440366,24865.11,57393.11,1394,10549481.32,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Agriculture & Biological Science,2021,71.05,80.49,90.1,93.8,83.4,0.066723614,0.4568547731338429,23203.56,46730.76,1394,88896170.7,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Business & Commerce,2014,89.78,93.98,80.3,49.2,20.6,0.08297593,2.0033112582781456,21730.300000000003,39705.39,1394,11019162,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Business & Commerce,2015,92.22,95.45,82.2,67.9,26.5,0.084063374,2.206392694063927,21730.300000000003,39705.39,1394,10860907,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Business & Commerce,2016,86.75,93.9,81.4,55.5,30.7,0.076319065,2.352287104622871,21279.88,36652.98,1394,9637065.22,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Business & Commerce,2017,90,94.25,83.4,74.9,43.900000000000006,0.073411179,1.9186807051128665,21390.06,37609.86,1394,8883537.9,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Business & Commerce,2018,92.96,91.55,83,72,40.3,0.067401726,1.7974358974358975,21824.02,38887,1394,9754202,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Business & Commerce,2019,92.68,92.5,83,70.9,41.3,0.069504615,1.5876340821696011,21636.58,40523.78,1394,10684171.67,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Business & Commerce,2020,90.43,94.95,85.5,85.2,57.89999999999999,0.064961732,1.958882015024304,24865.11,57393.11,1394,10549481.32,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Business & Commerce,2021,97.87,95.7,86.9,87.7,66.3,0.066723614,1.8243819637883003,23203.56,46730.76,1394,88896170.7,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Computer Science,2014,95.45,100,83.8,0,0,0.08297593,7.881720430107528,21730.300000000003,39705.39,1394,11019162,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Computer Science,2015,80.95,91.67,83.8,0,0,0.084063374,8.642450142450143,21730.300000000003,39705.39,1394,10860907,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Computer Science,2016,67.86,89.29,83.8,0,0,0.076319065,8.183823529411764,21279.88,36652.98,1394,9637065.22,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Computer Science,2017,95.65,87.5,79,45.8,22.9,0.073411179,8.958049886621314,21390.06,37609.86,1394,8883537.9,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Computer Science,2018,80,85.71,79.8,43.6,27.2,0.067401726,8.391666666666666,21824.02,38887,1394,9754202,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Computer Science,2019,78.57,96.55,83.9,73.9,44.400000000000006,0.069504615,8.710594315245478,21636.58,40523.78,1394,10684171.67,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Computer Science,2020,64.71,89.19,83.8,71.4,45.3,0.064961732,5.864858807709547,24865.11,57393.11,1394,10549481.32,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Computer Science,2021,82.54,92.42,85.3,81.60000000000001,53.60000000000001,0.066723614,4.741055718475073,23203.56,46730.76,1394,88896170.7,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Education,2014,85.91,94.74,82.5,0,0,0.08297593,0.4962686567164179,21730.300000000003,39705.39,1394,11019162,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Education,2015,90.73,95.33,82.5,0,0,0.084063374,0.391304348,21730.300000000003,39705.39,1394,10860907,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Education,2016,100,100,84,79.7,39.1,0.076319065,0.3908629441624365,21279.88,36652.98,1394,9637065.22,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Education,2017,96.08,92,82.5,0,0,0.073411179,0.3910891089108911,21390.06,37609.86,1394,8883537.9,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Education,2018,93.33,91.11,82.5,0,0,0.067401726,0.4418604651162791,21824.02,38887,1394,9754202,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Education,2019,90.24,100,76.5,50,0,0.069504615,0.4923076923076923,21636.58,40523.78,1394,10684171.67,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Education,2020,97.44,98.78,82,66.7,33.4,0.064961732,0.4408866995073892,24865.11,57393.11,1394,10549481.32,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Education,2021,97.53,100,83,100,50,0.066723614,0.4074074074074074,23203.56,46730.76,1394,88896170.7,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Engineering,2014,81.43,93.24,83.1,70.89999999999999,41.7,0.08297593,6.842089371980677,21730.300000000003,39705.39,1394,11019162,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Engineering,2015,76.12,91.18,84.6,81.9,47,0.084063374,5.885714285714286,21730.300000000003,39705.39,1394,10860907,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Engineering,2016,90.32,94.03,84.3,76.10000000000001,47.8,0.076319065,5.153782979,21279.88,36652.98,1394,9637065.22,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Engineering,2017,81.48,91.57,84.2,75.4,46.7,0.073411179,5.474131274131274,21390.06,37609.86,1394,8883537.9,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Engineering,2018,80.56,91.89,85,79.19999999999999,55.6,0.067401726,4.748943236714976,21824.02,38887,1394,9754202,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Engineering,2019,79.81,91.59,85.4,80.1,53.39999999999999,0.069504615,4.451821862348178,21636.58,40523.78,1394,10684171.67,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Engineering,2020,77.32,89.62,86.4,87.20000000000002,61.6,0.064961732,4.5473891625615765,24865.11,57393.11,1394,10549481.32,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Engineering,2021,84.4,95.45,87.6,87.49999999999999,68.3,0.066723614,5.6277237680187735,23203.56,46730.76,1394,88896170.7,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Fine & Applied Arts,2014,91.11,92.45,83.05,65.7,35.599999999999994,0.08297593,0.5855153203342618,21730.300000000003,39705.39,1394,11019162,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Fine & Applied Arts,2015,92.31,95,84.15,73.8,53.5,0.084063374,0.5916039796165979,21730.300000000003,39705.39,1394,10860907,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Fine & Applied Arts,2016,96.97,97.06,84.94999999999999,72.80000000000001,45.7,0.076319065,0.6082775919732442,21279.88,36652.98,1394,9637065.22,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Fine & Applied Arts,2017,87.88,86.49,85.5,81.39999999999999,55.7,0.073411179,0.5415736607142857,21390.06,37609.86,1394,8883537.9,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Fine & Applied Arts,2018,96.43,93.1,84.3,80.80000000000001,53.4,0.067401726,0.634125637,21824.02,38887,1394,9754202,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Fine & Applied Arts,2019,95.45,91.3,84.4,74.2,47.5,0.069504615,0.6616902392177405,21636.58,40523.78,1394,10684171.67,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Fine & Applied Arts,2020,88.46,100,88.1,88.1,73.19999999999999,0.064961732,0.5327571019599207,24865.11,57393.11,1394,10549481.32,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Fine & Applied Arts,2021,76,92,87.2,87.9,70.7,0.066723614,0.4522752497225305,23203.56,46730.76,1394,88896170.7,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Humanities,2014,91.18,90.09,78.5,41.8,22.4,0.08297593,0.5975284576766766,21730.300000000003,39705.39,1394,11019162,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Humanities,2015,96.15,96.55,78.5,45.4,24.8,0.084063374,0.73785378,21730.300000000003,39705.39,1394,10860907,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Humanities,2016,91.53,97.01,78.7,43.99999999999999,24.1,0.076319065,0.7338049660147039,21279.88,36652.98,1394,9637065.22,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Humanities,2017,86.54,92.73,81.25,60.2,36.95,0.073411179,0.7134866654734204,21390.06,37609.86,1394,8883537.9,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Humanities,2018,92.31,94.74,81.6,62.35,38.7,0.067401726,0.7834628228719417,21824.02,38887,1394,9754202,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Humanities,2019,86.67,98.39,83.4,69.2,48.1,0.069504615,0.8191964285714286,21636.58,40523.78,1394,10684171.67,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Humanities,2020,83.08,97.01,83.6,71.10000000000001,50.2,0.064961732,0.8319397993311037,24865.11,57393.11,1394,10549481.32,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Humanities,2021,84.09,88.64,86.55000000000001,83.49999999999999,62.3,0.066723614,0.8008369868473495,23203.56,46730.76,1394,88896170.7,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Journalism,2021,100,100,86,0,0,0.066723614,0.4210526315789473,23203.56,46730.76,892.05,88896170.7,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,"Kinesiology, Recreation & Phys. Educ.",2014,89.8,98.36,81.9,62.4,25.9,0.08297593,1.0486077963404932,21730.300000000003,39705.39,1394,11019162,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,"Kinesiology, Recreation & Phys. Educ.",2015,97.37,95.65,82.2,66.2,33.4,0.084063374,0.9245359160613398,21730.300000000003,39705.39,1394,10860907,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,"Kinesiology, Recreation & Phys. Educ.",2016,94.87,97.78,82.5,69.1,32.8,0.076319065,1.083145363408521,21279.88,36652.98,1394,9637065.22,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,"Kinesiology, Recreation & Phys. Educ.",2017,92.11,92.86,82.35,0,0,0.073411179,0.8864197530864197,21390.06,37609.86,1394,8883537.9,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,"Kinesiology, Recreation & Phys. Educ.",2018,93.62,94.23,82.35,0,0,0.067401726,0.7259631490787269,21824.02,38887,1394,9754202,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,"Kinesiology, Recreation & Phys. Educ.",2019,97.44,95.24,82.35,0,0,0.069504615,0.9388424821002388,21636.58,40523.78,1394,10684171.67,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,"Kinesiology, Recreation & Phys. Educ.",2020,92.86,98.08,82.35,0,0,0.064961732,0.6465098761298962,24865.11,57393.11,1394,10549481.32,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,"Kinesiology, Recreation & Phys. Educ.",2021,86.21,96.55,87.3,91,74.3,0.066723614,0.8507073386383732,23203.56,46730.76,1394,88896170.7,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Law,2014,92.23,91.26,84.1,0,0,0.08297593,0.7105263157894737,21730.300000000003,39705.39,1394,11019162,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Law,2015,89.74,98.73,84.1,0,0,0.084063374,0.639618138,21730.300000000003,39705.39,1394,10860907,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Law,2016,95.45,91.18,84.1,0,0,0.076319065,0.6706161137440758,21279.88,36652.98,1394,9637065.22,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Law,2017,95.45,92.54,84.1,0,0,0.073411179,0.6740196078431373,21390.06,37609.86,1394,8883537.9,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Law,2018,91.55,88.24,84.1,0,0,0.067401726,0.6819338422391857,21824.02,38887,1394,9754202,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Law,2019,94.05,95.35,84.1,0,0,0.069504615,0.6414141414141414,21636.58,40523.78,1394,10684171.67,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Law,2020,95.6,98.89,84.1,0,0,0.064961732,0.679144385,24865.11,57393.11,1394,10549481.32,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Law,2021,93.98,96.25,84.1,0,0,0.066723614,0.5301507537688442,23203.56,46730.76,1394,88896170.7,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Mathematics,2014,100,80,85.2,0,0,0.08297593,1.4666666666666668,21824.02,38887,1276.2,11019162,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Mathematics,2015,100,100,85.5,0,0,0.084063374,1.28125,21824.02,38887,1276.2,10860907,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Mathematics,2016,100,100,87.5,0,0,0.076319065,1.3703703703703705,21279.88,36652.98,1276.2,9637065.22,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Mathematics,2018,100,75,87,83.3,66.6,0.067401726,1.5135135135135136,21824.02,38887,1276.2,9754202,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Mathematics,2021,69.23,100,91.1,91.7,79.2,0.066723614,1.5853658536585369,23203.56,46730.76,1276.2,88896170.7,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Nursing,2014,84.51,100,86.4,99.1,69.9,0.08297593,0.3373151917720162,21730.300000000003,39705.39,1394,11019162,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Nursing,2015,91.35,99.08,87.7,96.4,71.4,0.084063374,0.220708447,21730.300000000003,39705.39,1394,10860907,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Nursing,2016,93.81,98.21,88.5,100,88.5,0.076319065,0.2061123523779124,21279.88,36652.98,1394,9637065.22,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Nursing,2017,96.94,99,87.7,0,0,0.073411179,0.2575343033619367,21390.06,37609.86,1394,8883537.9,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Nursing,2018,96.39,98.77,87.7,0,0,0.067401726,0.2086137281292059,21824.02,38887,1394,9754202,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Nursing,2019,98.73,98.75,87.7,0,0,0.069504615,0.2301946677951755,21636.58,40523.78,1394,10684171.67,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Nursing,2020,99.21,96.85,87.7,0,0,0.064961732,0.2049062049062049,24865.11,57393.11,1394,10549481.32,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Nursing,2021,97.35,99.12,87.7,0,0,0.066723614,0.2028368794326241,23203.56,46730.76,1394,88896170.7,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Other Arts & Science,2014,82.76,87.1,89.8,0,0,0.08297593,1.416511338925132,22241.72,41691.87,1264.15,11019162,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Other Arts & Science,2015,86.36,95.65,86,0,0,0.084063374,1.4938304248193195,22241.72,41691.87,1264.15,10860907,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Other Arts & Science,2016,100,96.88,90.8,68.7,68.7,0.076319065,1.6421171171171172,21279.88,36652.98,1264.15,9637065.22,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Other Arts & Science,2021,86.96,92,89.8,0,0,0.066723614,1.137674489952447,23203.56,46730.76,1264.15,88896170.7,TRUE,FALSE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Physical Science,2014,50,100,80.45,72.8,42.3,0.08297593,1.3291139240506329,21730.300000000003,39705.39,1394,11019162,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Physical Science,2015,100,93.33,81.4,72.7,51.4,0.084063374,1.555084745762712,21730.300000000003,39705.39,1394,10860907,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Physical Science,2016,85.71,100,82.25,76.3,47.2,0.076319065,1.4270833333333337,21279.88,36652.98,1394,9637065.22,TRUE,TRUE,TRUE
